id,keyword,location,text,target,word_count,mean_word_length,lexical_diversity,stop_word_count,url_count,punctuation_count,hashtag_count,text_clean,keyword_clean,text_tokens,text_lemma,keyword_disaster_rate
4481,drowning,"Federal Way, WA",two drowning people can’t save each other,0,7,5.0,1.0,2,0,0,0,two drowning people can t save each other,drowning,two drowning people save,two drown people can t save each other,0.04477611940298507
2784,crush,kung san may pagkain ✊🏻,heloo ulit crush hehe! https://t.co/b9xp9r7niq,0,5,4.75,1.0,0,1,6,0,heloo ulit crush hehe,crush,heloo ulit crush hehe,heloo ulit crush hehe,0.0
1778,buildings%20on%20fire,,"a raging fire in bound brook, new jersey, on sunday destroyed several buildings and went to seven alarms.… https://t.co/b12sdhsf4z",1,19,4.944444444444445,1.0,5,1,8,0,a raging fire in bound brook new jersey on sunday destroyed several buildings and went to seven alarms,buildings on fire,raging fire bound brook new jersey sunday destroyed several buildings went seven alarms,a rag fire in bound brook new jersey on sunday destroy several building and go to seven alarm,0.5471698113207547
8789,ruin,"Newcastle, New South Wales","we'll ruin his development', 'looks about 12' - many nufc fans react to deal nearing conclusion https://t.co/b0foxwlexa",0,17,5.0,1.0,4,1,11,0,we will ruin his development looks about 12 many nufc fans react to deal nearing conclusion,ruin,ruin development looks many nufc fans react deal nearing conclusion,we will ruin his development look about 12 many nufc fan react to deal near conclusion,0.0
6831,injuries,"Wales, United Kingdom","no injuries..apart from ali, salah, keita, ox, fabinho, lovren, matip, milner, shaq. we literally have 2 fit cent… https://t.co/i6otrv80ww",0,19,5.0,1.0,4,1,16,0,no injuries apart from ali salah keita ox fabinho lovren matip milner shaq we literally have 2 fit cent,injuries,injuries apart ali salah keita fabinho lovren matip milner shaq literally fit cent,no injury apart from ali salah keita ox fabinho lovren matip milner shaq we literally have 2 fit cent,0.3076923076923077
11336,wrecked,𝕸𝖔𝖆𝖗𝖒𝖞,"admit it, we are all bias wrecked by soobin today https://t.co/b8zkeixqva",0,11,4.0,1.0,4,1,6,0,admit it we are all bias wrecked by soobin today,wrecked,admit bias wrecked soobin today,admit it we be all bias wreck by soobin today,0.12903225806451613
10445,traumatised,HBeyCU,trauma does not make you stronger trauma makes you traumatised,0,10,5.3,0.8,4,0,0,0,trauma does not make you stronger trauma makes you traumatized,traumatised,trauma make stronger trauma makes traumatized,trauma do not make you strong trauma make you traumatize,0.13114754098360656
8366,radiation%20emergency,Pickering Ontario,emergency crews are responding to an unspecified incident at the pickering plant. no abnormal radiation reported. https:/…,1,17,6.125,1.0,6,1,4,0,emergency crews are responding to an unspecified incident at the pickering plant no abnormal radiation reported,radiation emergency,emergency crews responding unspecified incident pickering plant abnormal radiation reported,emergency crew be respond to an unspecified incident at the pickere plant no abnormal radiation report,0.23076923076923078
397,army,Australia,"army: i'm tired of being 🤡 also army waiting for 6pm kst: we will get something later, we are sure of it. 🧐 #btsarmy #b…",0,25,3.5833333333333335,0.92,9,0,7,2,army i am tired of being also army waiting for 6pm kst we will get something later we are sure of it btsarmy b,army,army tired also army waiting 6pm kst get something later sure btsarmy,army I be tired of be also army wait for 6 pm kst we will get something later we be sure of it btsarmy b,0.10204081632653061
354,apocalypse,Illinois,i am going to his place when the zombie apocalypse happens.,1,11,4.454545454545454,1.0,6,0,1,0,i am going to his place when the zombie apocalypse happens,apocalypse,going place zombie apocalypse happens,I be go to his place when the zombie apocalypse happen,0.2571428571428571
1542,bombed,,wait until iran get bombed to the ground. god bless trump.,1,11,4.363636363636363,1.0,3,0,2,0,wait until iran get bombed to the ground god bless trump,bombed,wait iran get bombed ground god bless trump,wait until iran get bomb to the ground god bless trump,0.23404255319148937
2643,crash,USA,iran launched missiles at a passenger jet. iran killed 176 innocent civilians. iran is to blame. iran should be condemne…,1,20,5.1,0.85,6,0,3,0,iran launched missiles at a passenger jet iran killed 176 innocent civilians iran is to blame iran should be condemne,crash,iran launched missiles passenger jet iran killed 176 innocent civilians iran blame iran condemne,iran launch missile at a passenger jet iran kill 176 innocent civilian iran be to blame iran should be condemne,0.375
4733,electrocuted,"Johannesburg, South Africa",[vereeniging] – man electrocuted at residence. https://t.co/pu5rto4tkx …,1,8,6.0,1.0,1,1,8,0,vereeniging man electrocuted at residence,electrocuted,vereeniging man electrocuted residence,vereenige man electrocute at residence,0.6666666666666666
10308,tragedy,"Reigate, Surrey","“the tragedy of digital manipulation was not just that individuals were harassed and abused, but that people were o… https://t.co/ix1rbnwikg",0,20,5.157894736842105,0.9,10,1,6,0,the tragedy of digital manipulation was not just that individuals were harassed and abused but that people were o,tragedy,tragedy digital manipulation individuals harassed abused people,the tragedy of digital manipulation be not just that individual be harass and abuse but that people be o,0.15151515151515152
4652,electrocute,www.pillanews.com/,ecg pole electrocute young man at kpando https://t.co/v0srdtrmgc https://t.co/r4k3bganxs,1,9,4.857142857142857,1.0,1,1,10,0,ecg pole electrocute young man at kpando,electrocute,ecg pole electrocute young man kpando,ecg pole electrocute young man at kpando,0.09375
5523,fear,"Wisconsin, USA","bernie has been using fear &amp; toxic drama this whole time. screw bernie‘s bs, hes trying to… https://t.co/sgeosrusxb",0,18,4.411764705882353,1.0,3,1,9,0,bernie has been using fear toxic drama this whole time screw bernie s bs hes trying to,fear,bernie using fear toxic drama whole time screw bernie hes trying,bernie have be use fear toxic drama this whole time screw bernie s bs he s try to,0.05357142857142857
6505,hijacker,🇺🇸,how is hijacker doing?,0,4,4.75,1.0,2,0,1,0,how is hijacker doing,hijacker,hijacker,how be hijacker do,0.0975609756097561
1334,body%20bag,"Texas, USA",body bag...,0,2,3.5,1.0,0,0,3,0,body bag,body bag,body bag,body bag,0.47540983606557374
831,bioterrorism,Maldives,can we create an anti-bioterrorism commission?,0,6,6.833333333333333,1.0,3,0,2,0,can we create an anti bioterrorism commission,bioterrorism,create anti bioterrorism commission,can we create an anti bioterrorism commission,0.027777777777777776
7540,mudslide,Earth,glad it's beer and not a mudslide.,0,7,4.0,1.0,4,0,2,0,glad it is beer and not a mudslide,mudslide,glad beer mudslide,glad it be beer and not a mudslide,0.16071428571428573
9254,sirens,,sirens in greek mythology really just be beautiful immortal ladies chilling in the water with their titties out waiting for…,0,20,5.25,0.95,8,0,0,0,sirens in greek mythology really just be beautiful immortal ladies chilling in the water with their titties out waiting for,sirens,sirens greek mythology really beautiful immortal ladies chilling water titties waiting,siren in greek mythology really just be beautiful immortal lady chill in the water with their titty out wait for,0.06896551724137931
7770,obliterate,,do t forget jamies played a minimum of one less game (but we all know he sat out so many second half. games that he… https://t.co/xdtaqljpjc,0,26,3.68,1.0,10,1,7,0,do t forget jamies played a minimum of one less game but we all know he sat out so many second half games that he,obliterate,forget jamies played minimum one less game know sat many second half games,do t forget jamie play a minimum of one less game but we all know he sit out so many second half game that he,0.09230769230769231
9830,sunk,"Missouri, USA",yeah. i'll probably do it so that i can leave without invalidating all that sunk cost,0,16,4.375,0.9375,9,0,2,0,yeah i will probably do it so that i can leave without invalidating all that sunk cost,sunk,yeah probably leave without invalidating sunk cost,yeah I will probably do it so that I can leave without invalidate all that sink cost,0.125
5368,fatalities,"Fairfield, NSW","if had handled the crisis at the embassy differently or waited for permission to do his job,…",0,17,4.529411764705882,0.9411764705882353,10,0,1,0,if had handled the crisis at the embassy differently or waited for permission to do his job,fatalities,handled crisis embassy differently waited permission job,if have handle the crisis at the embassy differently or wait for permission to do his job,0.13559322033898305
2531,collided,"Manassas, VA",so? why couldn’t both be true? according to warren that’s exactly what happened. stating his persona…,0,16,5.375,1.0,6,0,3,0,so why couldn t both be true according to warren that s exactly what happened stating his persona,collided,true according warren exactly happened stating persona,so why couldn t both be true accord to warren that s exactly what happen state his persona,0.18421052631578946
5048,evacuate,,senators on monday called on residents in high-risk areas to immediately evacuate to safer areas and to follow safety i…,1,20,5.05,0.8,7,0,1,0,senators on monday called on residents in high risk areas to immediately evacuate to safer areas and to follow safety i,evacuate,senators monday called residents high risk areas immediately evacuate safer areas follow safety,senator on monday call on resident in high risk area to immediately evacuate to safe area and to follow safety I,0.4
8724,rioting,,"drinking, rioting, thinking neither of life?",0,6,6.5,1.0,1,0,3,0,drinking rioting thinking neither of life,rioting,drinking rioting thinking neither life,drink rioting think neither of life,0.2857142857142857
5703,flames,Around the corner  :'),heart break hurts but have you ever swallowed oshithima oshipy then it shows you flames in the chest?,0,18,4.666666666666667,0.9444444444444444,8,0,1,0,heart break hurts but have you ever swallowed oshithima oshipy then it shows you flames in the chest,flames,heart break hurts ever swallowed oshithima oshipy shows flames chest,heart break hurt but have you ever swallow oshithima oshipy then it show you flame in the chest,0.10526315789473684
3670,derailed,UK,"good morning, we have had a train derailed at hitchin, so there are now delays and cancellations, really sorry for this ^d",1,22,4.590909090909091,1.0,12,0,4,0,good morning we have had a train derailed at hitchin so there are now delays and cancellations really sorry for this d,derailed,good morning train derailed hitchin delays cancellations really sorry,good morning we have have a train derail at hitchin so there be now delay and cancellation really sorry for this d,0.36065573770491804
670,avalanche,Vancouver,a skier caught in an avalanche in banff national park on friday has died of her injuries https://t.co/tfql1sipva https://t.co/gxx2rpjhs2,1,19,4.235294117647059,0.9473684210526315,8,1,10,0,a skier caught in an avalanche in banff national park on friday has died of her injuries,avalanche,skier caught avalanche banff national park friday died injuries,a skier catch in an avalanche in banff national park on friday have die of her injury,0.7272727272727273
9931,survivors,London,just out - pushing the limits of recovery in chronic stroke survivors: user perceptions of the queen square upper limb neu…,0,21,4.904761904761905,0.9047619047619048,7,0,2,0,just out pushing the limits of recovery in chronic stroke survivors user perceptions of the queen square upper limb neu,survivors,pushing limits recovery chronic stroke survivors user perceptions queen square upper limb neu,just out push the limit of recovery in chronic stroke survivor user perception of the queen square upper limb neu,0.023809523809523808
9517,stretcher,"San Diego, CA",a man has fallen into the river in lego city start the rescue helicopter hey! build… https://t.co/ewb7fp7hot,0,17,4.3125,0.9411764705882353,6,1,6,0,a man has fallen into the river in lego city start the rescue helicopter hey build,stretcher,man fallen river lego city start rescue helicopter hey build,a man have fall into the river in lego city start the rescue helicopter hey build,0.1
1715,buildings%20burning,,you have no idea how many more of this kind of bombing and burning down of buildings mullahs did in ira…,0,21,4.0,0.9047619047619048,13,0,0,0,you have no idea how many more of this kind of bombing and burning down of buildings mullahs did in ira,buildings burning,idea many kind bombing burning buildings mullahs ira,you have no idea how many more of this kind of bombing and burn down of building mullah do in ira,0.06451612903225806
10195,thunderstorm,,significant weather advisory issued (step under thunderstorm warning) for incoming storms. some small hail and freq… https://t.co/dbhhpfbb6e,1,17,6.3125,1.0,4,1,8,0,significant weather advisory issued step under thunderstorm warning for incoming storms some small hail and freq,thunderstorm,significant weather advisory issued step thunderstorm warning incoming storms small hail freq,significant weather advisory issue step under thunderstorm warning for incoming storm some small hail and freq,0.8026315789473685
8634,rescuers,United States,some of them are still alive! yay! i hope the rescuers can find bigger boats to transport the horses off the islandnand…,0,22,4.5,0.9090909090909091,11,0,2,0,some of them are still alive yay i hope the rescuers can find bigger boats to transport the horses off the islandnand,rescuers,still alive yay hope rescuers find bigger boats transport horses islandnand,some of they be still alive yay I hope the rescuer can find big boat to transport the horse off the islandnand,0.2608695652173913
9858,survive,Kuala Lumpur,still wondering how the hell did i survive this,0,9,4.333333333333333,1.0,5,0,0,0,still wondering how the hell did i survive this,survive,still wondering hell survive,still wonder how the hell do I survive this,0.06666666666666667
7070,landslide,,totally agree. i believe president 's landslide reelection victory shows it's possible 2 build a global coalition 4…,0,18,5.5,1.0,3,0,3,0,totally agree i believe president is landslide reelection victory shows it is possible 2 build a global coalition 4,landslide,totally agree believe president landslide reelection victory shows possible build global coalition,totally agree I believe president be landslide reelection victory show it be possible 2 build a global coalition 4,0.04
5976,forest%20fire,,now i will add #saveafrica in all my tweets. it's seems like no one care about the climate crisis in africa. global warming c…,0,24,4.0,0.9583333333333334,11,0,4,1,now i will add saveafrica in all my tweets it is seems like no one care about the climate crisis in africa global warming c,forest fire,add saveafrica tweets seems like one care climate crisis africa global warming,now I will add saveafrica in all my tweet it be seem like no one care about the climate crisis in africa global warming c,0.13043478260869565
3737,derailment,,why is the 0714 hit-cam stuck at royston please? should e clear of the derailment??,1,15,4.6,0.9333333333333333,7,0,4,0,why is the 0714 hit cam stuck at royston please should e clear of the derailment,derailment,0714 hit cam stuck royston please clear derailment,why be the 0714 hit cam stick at royston please should e clear of the derailment,0.7142857142857143
681,avalanche,"Vadodara, India",just in: bsf lost a *borderman* in avalanche on 13th jan evening when at 8:30pm an avalanche hit a bsf deployment in nau…,1,23,4.304347826086956,0.8260869565217391,9,0,4,0,just in bsf lost a borderman in avalanche on 13th jan evening when at 8 30pm an avalanche hit a bsf deployment in nau,avalanche,bsf lost borderman avalanche 13th jan evening 30pm avalanche hit bsf deployment nau,just in bsf lose a borderman in avalanche on 13th jan evening when at 8 30pm an avalanche hit a bsf deployment in nau,0.7272727272727273
10450,traumatised,"Southport, England",rescue pet? from tied up and traumatised next to a railway track netty shows the way. https://t.co/oacvhus1ea https://t.co/ewnfrz3q1j,1,18,4.375,1.0,6,1,12,0,rescue pet from tied up and traumatized next to a railway track netty shows the way,traumatised,rescue pet tied traumatized next railway track netty shows way,rescue pet from tie up and traumatize next to a railway track netty show the way,0.13114754098360656
10320,tragedy,,update: qatar is using the tragedy of the #ukrainianairlines to transfer money to iran &amp; dodge us sanctions. qatar pledged…,0,20,4.526315789473684,0.85,6,0,5,1,update qatar is using the tragedy of the ukrainianairlines to transfer money to iran dodge us sanctions qatar pledged,tragedy,update qatar using tragedy ukrainianairlines transfer money iran dodge sanctions qatar pledged,update qatar be use the tragedy of the ukrainianairline to transfer money to iran dodge us sanctions qatar pledge,0.15151515151515152
10501,traumatised,Melbourne,that's pretty much what my ex said to me too. yelled it and screamed it in… https://t.co/mugu437z8z,0,17,3.75,0.9411764705882353,7,1,7,0,that is pretty much what my ex said to me too yelled it and screamed it in,traumatised,pretty much said yelled screamed,that be pretty much what my ex say to I too yell it and scream it in,0.13114754098360656
10211,thunderstorm,"Danville, VA, USA","it's january. january! middle of fucking winter! why is it 55 digrees f?! why, at 3am is there a severe thunderstor… https://t.co/lteeocmwhl",0,22,4.571428571428571,0.9545454545454546,9,1,12,0,it is january january middle of fucking winter why is it 55 digrees f why at 3am is there a severe thunderstor,thunderstorm,january january middle fucking winter digrees 3am severe thunderstor,it be january january middle of fuck winter why be it 55 digree f why at 3 am be there a severe thunderstor,0.8026315789473685
10178,thunderstorm,"New Delhi, India","isolated thunderstorm accompanied with hail/lightning also likely over punjab, haryana, chandigarh, rajasthan, utta… https://t.co/4uv0nhhgso",1,14,8.0,1.0,2,1,10,0,isolated thunderstorm accompanied with hail lightning also likely over punjab haryana chandigarh rajasthan utta,thunderstorm,isolated thunderstorm accompanied hail lightning also likely punjab haryana chandigarh rajasthan utta,isolate thunderstorm accompany with hail lightning also likely over punjab haryana chandigarh rajasthan utta,0.8026315789473685
8214,police,भारत,but police should be neutral.,0,5,5.0,1.0,3,0,1,0,but police should be neutral,police,police neutral,but police should be neutral,0.21052631578947367
899,blazing,,my shadow keeps on growing in this blazing light,0,9,4.444444444444445,1.0,4,0,0,0,my shadow keeps on growing in this blazing light,blazing,shadow keeps growing blazing light,my shadow keep on grow in this blaze light,0.0
6568,hostage,Africa🌏,"the security forces of nigeria are working continuously to return those taken hostage by boko haram to their families, friend…",1,20,5.35,0.95,8,0,1,0,the security forces of nigeria are working continuously to return those taken hostage by boko haram to their families friend,hostage,security forces nigeria working continuously return taken hostage boko haram families friend,the security force of nigeria be work continuously to return those take hostage by boko haram to their family friend,0.05172413793103448
6320,heat%20wave,Worldwide,i wouldn't trust any of these companies to look after a pet in a heat wave - there needs to be an overhaul when ani… https://t.co/m3vuvouwh7,0,26,3.68,0.9230769230769231,15,1,7,0,i would not trust any of these companies to look after a pet in a heat wave there needs to be an overhaul when ani,heat wave,would trust companies look pet heat wave needs overhaul ani,I would not trust any of these company to look after a pet in a heat wave there need to be an overhaul when ani,0.17073170731707318
8632,rescuers,"Bedfordshire, UK",thank you kelly and to all the rescuers. a harrowing task 💔,0,12,4.0,1.0,6,0,1,0,thank you kelly and to all the rescuers a harrowing task,rescuers,thank kelly rescuers harrowing task,thank you kelly and to all the rescuer a harrowing task,0.2608695652173913
3148,death,"Los Angeles, CA",people in neighborhoods like maple are desensitized to death by shootings and violence. why?,0,14,5.642857142857143,1.0,5,0,2,0,people in neighborhoods like maple are desensitized to death by shootings and violence why,death,people neighborhoods like maple desensitized death shootings violence,people in neighborhood like maple be desensitize to death by shooting and violence why,0.1016949152542373
9804,sunk,"Paris, France",sunk cost ethics https://t.co/0sx9xd2dho,0,4,4.666666666666667,1.0,0,1,5,0,sunk cost ethics,sunk,sunk cost ethics,sink cost ethic,0.125
6776,injured,Ohio River Valley,"iran protests: 1,500 killed 5,000 injured 7,000 arrested reactions: u.n: 0 resolutions,urgent sessions, or commission…",1,15,6.933333333333334,1.0,1,0,9,0,iran protests 1 500 killed 5 000 injured 7 000 arrested reactions u n 0 resolutions urgent sessions or commission,injured,iran protests 500 killed 000 injured 000 arrested reactions resolutions urgent sessions commission,iran protest 1 500 kill 5 000 injure 7 000 arrest reaction u n 0 resolution urgent session or commission,0.42424242424242425
2927,damage,Mamou,sony officially skipping e3 2020. what’s the best damage control you’ve heard today? post below! #e32020 #e3 #xbox #son…,0,19,5.1875,1.0,1,0,7,4,sony officially skipping e3 2020 what s the best damage control you ve heard today post below e32020 e3 xbox son,damage,sony officially skipping 2020 best damage control heard today post e32020 xbox son,sony officially skip e3 2020 what s the good damage control you ve hear today post below e32020 e3 xbox son,0.08771929824561403
8855,sandstorm,"Burlingame, CA",which #pokemon type is not effected by sandstorm?,0,8,4.857142857142857,1.0,4,0,2,1,which pokemon type is not effected by sandstorm,sandstorm,pokemon type effected sandstorm,which pokemon type be not effect by sandstorm,0.10416666666666667
5560,fire,,anybody see this woman around the crenshaw district contact me immediately my mima left the house yesterday and has yet to…,0,21,4.904761904761905,0.9523809523809523,7,0,0,0,anybody see this woman around the crenshaw district contact me immediately my mima left the house yesterday and has yet to,fire,anybody see woman around crenshaw district contact immediately mima left house yesterday yet,anybody see this woman around the crenshaw district contact I immediately my mima leave the house yesterday and have yet to,0.058823529411764705
9719,suicide%20bombing,Islamic Republic of Iran,"75 buses and 20 ambulances of refugees, mostly children and women, were leaving fou’ah and kafriya after a two-year… https://t.co/o77dtoltme",1,20,5.157894736842105,0.9,7,1,8,0,75 buses and 20 ambulances of refugees mostly children and women were leaving fou ah and kafriya after a two year,suicide bombing,buses ambulances refugees mostly children women leaving fou kafriya two year,75 bus and 20 ambulance of refugee mostly child and woman be leave fou ah and kafriya after a two year,0.32558139534883723
7664,nuclear%20disaster,"Red Deer AB, canada",from discover on google https://t.co/wkmaxcr3mu,0,5,5.0,1.0,2,1,5,0,from discover on google,nuclear disaster,discover google,from discover on google,0.20754716981132076
5138,explode,,"new bug, and interesting interaction. i have no idea why an health item would make barrels explode. #gamedev #gamemaker #indi…",0,20,4.666666666666667,1.0,6,0,6,3,new bug and interesting interaction i have no idea why an health item would make barrels explode gamedev gamemaker indi,explode,new bug interesting interaction idea health item would make barrels explode gamedev gamemaker indi,new bug and interesting interaction I have no idea why an health item would make barrel explode gamedev gamemaker indi,0.0
8952,screamed,,so that's why you screamed at her like that jisoo hahahahahaha https://t.co/cqbqpmbbvj,0,12,4.7272727272727275,1.0,6,1,6,0,so that is why you screamed at her like that jisoo hahahahahaha,screamed,screamed like jisoo hahahahahaha,so that be why you scream at she like that jisoo hahahahahaha,0.0625
443,army,,"weverse official bts | jimin 200113 ↘ [army zip] bts cinema - interview &amp; gallery about ""young forever: mono"" by actor :…",0,22,4.545454545454546,0.9545454545454546,2,0,10,0,weverse official bts jimin 200113 army zip bts cinema interview gallery about young forever mono by actor,army,weverse official bts jimin 200113 army zip bts cinema interview gallery young forever mono actor,weverse official bts jimin 200113 army zip bt cinema interview gallery about young forever mono by actor,0.10204081632653061
980,bleeding,,i forgot my lip balm and now i’m holding a sleeping baby and my lips are dry and cracked and bleeding.,1,21,3.9047619047619047,0.8095238095238095,10,0,1,0,i forgot my lip balm and now i m holding a sleeping baby and my lips are dry and cracked and bleeding,bleeding,forgot lip balm holding sleeping baby lips dry cracked bleeding,I forget my lip balm and now I m hold a sleep baby and my lip be dry and crack and bleed,0.10416666666666667
8973,screaming,,"this is to simranpal, the guy that’s fuckin my white roommate and keeps screaming balleee when he cums!! ik she doesn’t…",0,21,4.761904761904762,1.0,9,0,3,0,this is to simranpal the guy that s fuckin my white roommate and keeps screaming balleee when he cums ik she doesn t,screaming,simranpal guy fuckin white roommate keeps screaming balleee cums,this be to simranpal the guy that s fuckin my white roommate and keep scream balleee when he cum ik she doesn t,0.0784313725490196
8623,rescuers,Southern Oregon,dog rescuers are a great bunch of people! https://t.co/5mfgngq65n https://t.co/hwm5a5yv9n,0,10,4.25,1.0,3,1,11,0,dog rescuers are a great bunch of people,rescuers,dog rescuers great bunch people,dog rescuer be a great bunch of people,0.2608695652173913
4028,detonate,,i honestly wish i was hot enough to be randomly given a writing fellowship/stipend while living in a penthouse in n… https://t.co/nctsn05trv,0,22,4.571428571428571,0.8636363636363636,10,1,6,0,i honestly wish i was hot enough to be randomly given a writing fellowship stipend while living in a penthouse in n,detonate,honestly wish hot enough randomly given writing fellowship stipend living penthouse,I honestly wish I be hot enough to be randomly give a writing fellowship stipend while live in a penthouse in n,0.06666666666666667
482,arson,Melbourne,the guy next to me is texting people “arson fact file” bushfire conspiracy theories 🤪🙃,0,15,4.8,1.0,4,0,0,0,the guy next to me is texting people arson fact file bushfire conspiracy theories,arson,guy next texting people arson fact file bushfire conspiracy theories,the guy next to I be texte people arson fact file bushfire conspiracy theory,0.3333333333333333
5813,flood,"Birmingham, West Midlands",flood protection monitoring on 14 jan 2020 08:50 https://t.co/19o57dwroj,0,9,5.125,1.0,1,1,6,0,flood protection monitoring on 14 jan 2020 08 50,flood,flood protection monitoring jan 2020,flood protection monitoring on 14 jan 2020 08 50,0.0625
5872,flooding,"Bronx, NY— Richmond, VA","this rain going dumb, it’s flooding now",1,7,4.714285714285714,1.0,2,0,1,0,this rain going dumb it s flooding now,flooding,rain going dumb flooding,this rain go dumb it s flood now,0.32432432432432434
3535,demolition,"Tema, Ghana",my prayers are with settlers in the awayaso east municipal assembly being affected by the demolition exercise execu… https://t.co/nsm4dlxnqo,0,19,5.5,0.9473684210526315,8,1,5,0,my prayers are with settlers in the awayaso east municipal assembly being affected by the demolition exercise execu,demolition,prayers settlers awayaso east municipal assembly affected demolition exercise execu,my prayer be with settler in the awayaso east municipal assembly be affect by the demolition exercise execu,0.0
1557,bombed,,"lavrov : the libyan statehood was bombed by nato in 2011, libyans are still facing the con… https://t.co/lngq4oxhvy",1,18,4.411764705882353,0.9444444444444444,6,1,7,0,lavrov the libyan statehood was bombed by nato in 2011 libyans are still facing the con,bombed,lavrov libyan statehood bombed nato 2011 libyans still facing con,lavrov the libyan statehood be bomb by nato in 2011 libyans be still face the con,0.23404255319148937
2009,casualties,Somalia,#alshabaab fighters attack #kenya military base at qoqani village in #somalia's lower jubba region overnight. fierc… https://t.co/fd2lulo1rs,1,17,5.5,1.0,2,1,10,3,alshabaab fighters attack kenya military base at qoqani village in somalia is lower jubba region overnight fierc,casualties,alshabaab fighters attack kenya military base qoqani village somalia lower jubba region overnight fierc,alshabaab fighter attack kenya military base at qoqani village in somalia be low jubba region overnight fierc,0.45454545454545453
2517,collided,"Moe's Tavern, Springfield",homer is driving drunk😱 and has collided with a thumbs up 👍🏽,0,12,4.083333333333333,1.0,6,0,0,0,homer is driving drunk and has collided with a thumbs up,collided,homer driving drunk collided thumbs,homer be drive drunk and have collide with a thumb up,0.18421052631578946
6034,hail,,"hail, hail, rock &amp; roll, (and ralph and indio). new ‘thrill of it’ video is premiering on - h…",0,19,4.0,0.9473684210526315,4,0,9,0,hail hail rock roll and ralph and indio new thrill of it video is premiering on h,hail,hail hail rock roll ralph indio new thrill video premiering,hail hail rock roll and ralph and indio new thrill of it video be premier on h,0.09302325581395349
4199,displaced,"Lanarkshire, Scotland","i'm in the process of deconstructing my whole life, leaving my local family, my 'forever home' my culture+roots. i've…",0,19,5.2631578947368425,0.8421052631578947,8,0,8,0,i am in the process of deconstructing my whole life leaving my local family my forever home my culture roots i have,displaced,process deconstructing whole life leaving local family forever home culture roots,I be in the process of deconstruct my whole life leave my local family my forever home my culture root I have,0.44680851063829785
5576,fire,waiting for Beyoncé to save us,portrait of a lady on fire (2019) dir. céline sciamma https://t.co/vuhya2naex,0,11,4.4,1.0,3,1,8,0,portrait of a lady on fire 2019 dir c line sciamma,fire,portrait lady fire 2019 dir line sciamma,portrait of a lady on fire 2019 dir c line sciamma,0.058823529411764705
593,attack,,"a person could theoretically say ""trump will attack a female nominee just like he did hillary"" - i hear peopl…",0,20,4.55,0.95,7,0,3,0,a person could theoretically say trump will attack a female nominee just like he did hillary i hear peopl,attack,person could theoretically say trump attack female nominee like hillary hear peopl,a person could theoretically say trump will attack a female nominee just like he do hillary I hear peopl,0.18333333333333332
6383,hellfire,"Kaduna, Nigeria",ya allah ... protect us from hellfire protect us from hellfire protect us from hellfire protect us from hellfire protect us…,0,21,5.05,0.38095238095238093,4,0,3,0,ya allah protect us from hellfire protect us from hellfire protect us from hellfire protect us from hellfire protect us,hellfire,allah protect hellfire protect hellfire protect hellfire protect hellfire protect,ya allah protect we from hellfire protect we from hellfire protect we from hellfire protect we from hellfire protect we,0.0
7317,mass%20murder,,wtf are they charging him with fucking mass murder ?? his original faux charges were dropped,0,16,4.8125,1.0,6,0,2,0,wtf are they charging him with fucking mass murder his original faux charges were dropped,mass murder,wtf charging fucking mass murder original faux charges dropped,wtf be they charge he with fucking mass murder his original faux charge be drop,0.0958904109589041
3806,desolate,In The Lab,"the first murder was a fake deal, got a man to meet him out in a desolate area, and beat him to death, and took his money.",1,27,3.5555555555555554,0.8148148148148148,14,0,4,0,the first murder was a fake deal got a man to meet him out in a desolate area and beat him to death and took his money,desolate,first murder fake deal got man meet desolate area beat death took money,the first murder be a fake deal get a man to meet he out in a desolate area and beat he to death and take his money,0.037037037037037035
2602,collision,,"said every 15 minutes, a road traffic collision is happening on our roads; about 5 people die on our roads eve…",0,21,4.333333333333333,0.9047619047619048,7,0,2,0,said every 15 minutes a road traffic collision is happening on our roads about 5 people die on our roads eve,collision,said every minutes road traffic collision happening roads people die roads eve,say every 15 minute a road traffic collision be happen on our road about 5 people die on our road eve,0.7192982456140351
9875,survive,Agloe,read big fat books amd write big fat books. that is the only way to survive in this hellhole.,0,19,3.9473684210526314,0.8947368421052632,7,0,2,0,read big fat books amd write big fat books that is the only way to survive in this hellhole,survive,read big fat books amd write big fat books way survive hellhole,read big fat book amd write big fat book that be the only way to survive in this hellhole,0.06666666666666667
8047,pandemonium,,"never forget that xiao zhan managed to make thousands of people shush with just a lift of his finger, yet everyone lost the…",0,23,4.434782608695652,0.9565217391304348,8,0,1,0,never forget that xiao zhan managed to make thousands of people shush with just a lift of his finger yet everyone lost the,pandemonium,never forget xiao zhan managed make thousands people shush lift finger yet everyone lost,never forget that xiao zhan manage to make thousand of people shush with just a lift of his finger yet everyone lose the,0.06451612903225806
5395,fatalities,"Phoenix, South Africa","#sapskzn yesterday dbn #saps #sar along with ethekwini fire and rescue, transnet national port authority fire and resc…",0,18,5.666666666666667,0.8888888888888888,3,0,4,3,sapskzn yesterday dbn saps sar along with ethekwini fire and rescue transnet national port authority fire and resc,fatalities,sapskzn yesterday dbn saps sar along ethekwini fire rescue transnet national port authority fire resc,sapskzn yesterday dbn sap sar along with ethekwini fire and rescue transnet national port authority fire and resc,0.13559322033898305
